Timestamp,Dst,Kp,Longitude,Radius,F_res_IGRF,Spacecraft,Latitude,F_res_CHAOS,B_NEC_res_IGRF_N,B_NEC_res_IGRF_E,B_NEC_res_IGRF_C,B_NEC_res_CHAOS_N,B_NEC_res_CHAOS_E,B_NEC_res_CHAOS_C
2023-04-24 00:00:00,-143.5,7.333,-95.25034439999999,6829140.79,31.376431604010577,A,49.837656499999994,-2.7864861308480613,-198.2296960463409,115.91903609105353,87.46083871080918,-115.66338345428994,130.74246639805304,28.75334623811068
2023-04-24 00:01:00,-143.61668533639812,7.333,-95.03577469999999,6828529.4,-38.58031797406147,A,53.673154,-85.92868659317173,-361.897755052074,355.946730773374,42.63546759140445,-289.2680538534023,373.20908905204647,-23.139845287805656
2023-04-24 00:02:00,-143.7333706724906,7.333,-94.7277848,6827960.9,-96.46176400623517,A,57.506800399999996,-156.27701576832624,-184.03834154028118,-70.18499935977205,-62.58951006967982,-119.01730976228828,-50.802189698221554,-136.1468658323356
2023-04-24 00:03:00,-143.8500560088887,7.333,-94.28836179999999,6827440.78,-90.84735322152846,A,61.3376789,-155.25037894139678,-77.64460708497882,-305.00624449096597,-82.04391248692264,-18.753008170549947,-282.3561814487251,-156.41921142247156
2023-04-24 00:04:00,-143.9667413452868,7.333,-93.65626259999999,6826974.04,-57.217354069434805,A,65.1643311,-126.19286697798816,-24.497258099489045,-220.40419560954615,-56.856261911438196,27.847877626004447,-196.40362702375842,-132.71197212478
2023-04-24 00:05:00,-144.08342668168493,7.333,-92.72606669999999,6826565.05,-26.057520850736182,A,68.9842642,-93.84392445505364,-3.518484417442778,-234.63855324509427,-29.267867401023977,41.462265009270595,-211.43982483322952,-101.43910161453823
2023-04-24 00:06:00,-144.2001120177774,7.333,-91.2998219,6826217.55,6.428785892552696,A,72.7928087,-56.87266815872135,-14.799518647843342,-235.635946681576,3.042670624272432,18.908659511983387,-213.0593382301671,-62.51425762429426
2023-04-24 00:07:00,-144.31679735417552,7.333,-88.9585176,6825934.68,43.53047705105564,A,76.58005469999999,-18.480055255146,-1.4404297529872565,-238.69102884741335,38.0080091840282,14.990208632152644,-217.06844211127304,-24.519141368866258
2023-04-24 00:08:00,-144.43348269057364,7.333,-84.6449942,6825718.95,88.59358444577083,A,80.32073249999999,24.70394870776363,-23.87159717765371,-247.72801632791084,82.56764801981626,-25.360893771824976,-226.6443183850597,19.22354593014461
2023-04-24 00:09:00,-144.55016802697176,7.333,-74.840096,6825572.3,132.330590207981,A,83.92787,61.78883924354159,-2.3714453387879075,-215.43292465662898,125.64640944867278,-17.280028557892365,-192.41121296343385,56.19203513168031
2023-04-24 00:10:00,-144.66685336306423,7.333,-42.2788611,6825496.01,159.56673742082785,A,86.89436859999999,94.39235509516584,45.81486251183014,-153.69889005005075,154.1072750838648,21.256984582834093,-145.02969133144052,90.0091423587146
2023-04-24 00:11:00,-144.78353869946235,7.333,28.946216999999997,6825490.75,174.2414997398082,A,86.5341588,115.67007754609949,92.10760612505464,-20.78275802231269,170.47860623577435,86.98698722379231,-50.11219410544129,112.63474740734091
2023-04-24 00:12:00,-144.90022403586045,7.333,55.108939799999995,6825556.5200000005,180.45992741183,A,83.3688399,122.26790698919649,25.093156665222523,66.24581398909527,177.2850454973377,47.825352532329816,32.450622969115784,118.98933675758599
2023-04-24 00:13:00,-145.01690937225857,7.333,63.531326,6825692.68,200.63141413283302,A,79.7274767,138.4008025487783,-30.68408482327004,135.67642555654402,197.63947804575582,8.036414585876173,100.57536277576605,134.1098443803785
2023-04-24 00:14:00,-145.13359470835104,7.333,67.4012614,6825897.96,199.85132547710236,A,75.97618369999999,135.83738641613309,-173.63161240755653,-66.4204505474695,218.72723488969496,-129.50674663581822,-99.38448923650367,152.07714314154146
2023-04-24 00:15:00,-145.25028004474916,7.333,69.5507921,6826170.38,150.6696586649632,A,72.1843523,92.97963881252508,-187.39664517556412,-78.45823187154701,176.3882238183578,-139.03897955875254,-108.99773306416728,114.31067115255428
2023-04-24 00:16:00,-145.36696538114728,7.333,70.87783449999999,6826507.2700000005,76.02302685090399,A,68.3733901,31.00005883457925,-164.58953531638144,-263.61708207540005,112.56929892526387,-110.26280874125587,-289.9775640545081,60.599179796743556
2023-04-24 00:17:00,-145.4836507175454,7.333,71.75034769999999,6826905.26,7.173021626709669,A,64.5519932,-24.860939556041558,12.233583455912594,23.47890960176528,4.142396630173607,75.15665010311568,1.6126916030184475,-38.52944943920011
2023-04-24 00:18:00,-145.6003360539435,7.333,72.3460544,6827360.46,-10.617507255192322,A,60.724356199999995,-27.569215681818605,5.603431639716291,-18.06569114585045,-10.944293697917601,76.76954239939732,-38.45352980339749,-42.850721373913984
2023-04-24 00:19:00,-145.71702139003597,7.333,72.7611012,6827868.5200000005,-16.273220070543175,A,56.8927568,-19.42375680203986,-75.64294383356355,30.811364879120447,1.9158357274354785,5.233997623903633,10.656772607404946,-21.79155964058009
2023-04-24 00:20:00,-145.8337067264341,7.333,73.0520051,6828424.600000001,-20.086598520720145,A,53.058545099999996,-8.266703090135707,-77.0286735738955,55.469685693414704,0.9875540514694876,10.113236981489536,33.759375693744914,-13.287029494793387
2023-04-24 00:21:00,-145.9503920628322,7.333,73.25416919999999,6829023.48,-28.84206793417252,A,49.222578899999995,-0.46879777873982675,-80.06057179202435,44.87206033442749,-2.3243805877355044,13.176702813001612,22.51014786371843,-6.286169120830891
2023-04-24 00:22:00,-146.06707739923033,7.333,73.3909195,6829659.68,-44.372159274396836,A,45.3854342,3.57897370721912,-82.0048399810039,49.18456925400551,-13.65355359489331,15.111877098272089,25.834351531604398,-3.7302061961672734
2023-04-24 00:23:00,-146.1837627353228,7.333,73.47827509999999,6830327.47,-66.56078685174725,A,41.5475163,7.006063482716854,-86.31305387454267,51.375940780601695,-31.277809937608254,16.782397030812717,28.454712776138877,-1.9360609624054632
2023-04-24 00:24:00,-146.30044807172092,7.333,73.5276283,6831020.79,-91.19515493155632,A,37.7091226,10.32063283980824,-97.24051535048784,51.993431782782636,-48.115183942943986,17.55996172993764,29.963465429779944,0.1433597744035069
2023-04-24 00:25:00,-146.41713340811904,7.333,73.547331,6831733.42,-114.27567072332022,A,33.8704809,13.361778613318165,-111.00708478572415,47.1884472535063,-60.62638119978874,19.742474558803224,28.36447214698785,1.0362134330825938
2023-04-24 00:26:00,-146.53381874451713,7.333,73.5436752,6832459.38,-132.76212383383245,A,30.0317729,15.776053039095132,-125.40024353893023,43.915627413402945,-66.15942319295937,21.265703879795183,26.649816656356393,1.2796675285972015
2023-04-24 00:27:00,-146.6505040806096,7.333,73.52152099999999,6833192.94,-148.71843826663826,A,26.1931455,17.815933632744418,-138.03389234048154,45.35766555449766,-69.05237775633941,21.28872460636194,25.831902224902933,2.3678169477752817
2023-04-24 00:28:00,-146.76718941700773,7.333,73.4847154,6833928.36,-163.63351130104274,A,22.3547206,19.576402052742196,-147.88706618287688,48.770542963791016,-73.90089153520967,21.688967541962484,25.23131783205902,3.041342259886733
2023-04-24 00:29:00,-146.88387475340585,7.333,73.43637919999999,6834660.22,-175.06006203561265,A,18.5166024,21.881802893112763,-158.85209112116718,54.50137892161587,-72.95657908398425,22.81709637215681,26.356600945059,3.963514144235887
2023-04-24 00:30:00,-146.9999200063724,7.333,73.37910719999999,6835383.53,-179.0714995420276,A,14.6788814,24.37723369498417,-164.1395320519332,59.213743357070996,-70.15687528119452,24.445228900447546,28.458286011836947,5.757889670578152
2023-04-24 00:31:00,-146.98325467296561,7.333,73.31511499999999,6836093.640000001,-177.8219266043816,A,10.8416365,26.460108056053286,-166.7919592149956,64.66791051178575,-67.59298734815911,26.88784977060277,31.114149675088925,6.026091084037034
2023-04-24 00:32:00,-146.96658933951517,7.333,73.2463485,6836786.2700000005,-171.58099088327072,A,7.0049379,27.14426662371261,-168.04991338494438,71.34721031210506,-67.85517100035418,28.602852551455726,34.21858177627382,5.026595638021945
2023-04-24 00:33:00,-146.9499240060647,7.333,73.174571,6837457.49,-161.84943669017957,A,3.168849,25.267892431780638,-170.28281963607515,77.89623224303568,-68.29401972041887,28.20991001125367,36.60542247921035,3.5741187754802013
2023-04-24 00:34:00,-146.93325867261424,7.333,73.1014336,6838103.78,-144.25420891100657,A,-0.6665719999999999,24.561323303354584,-168.84685253254065,83.10462010012225,-70.02552000485957,29.072716197937552,38.45272418650984,1.573635085760543
2023-04-24 00:35:00,-146.91659333920745,7.333,73.0285377,6838722.09,-126.51966719855045,A,-4.501271399999999,21.47518688115815,-170.22950593972564,87.78352295888999,-71.95947169157262,27.652908128893614,40.482408877469425,-0.10101835630121059
2023-04-24 00:36:00,-146.899928005757,7.333,72.9574932,6839309.8100000005,-109.33047873698524,A,-8.3351981,18.699198531387083,-171.03491808100443,89.5019695484707,-69.1735149040178,26.87693357025637,41.50114673381722,-0.9773674457501329
2023-04-24 00:37:00,-146.88326267230653,7.333,72.889977,6839864.78,-88.8039426907344,A,-12.168303199999999,17.55969325991464,-166.07889954030543,87.13185726033907,-65.63551052815455,28.634156681047898,41.24556131276313,-1.227863286021602
2023-04-24 00:38:00,-146.86659733885608,7.333,72.8277973,6840385.37,-71.71689155250351,A,-16.000538,16.475924426653364,-160.61234150848395,85.77831194011378,-60.56767457947353,31.28969214758399,42.407100450322105,-1.4648882817236881
2023-04-24 00:39:00,-146.8499320054493,7.333,72.77296799999999,6840870.43,-58.459052889142185,A,-19.8318528,14.092815826399601,-151.69361013075832,85.9659248423568,-52.27691579194652,34.154537425449234,44.747255507033515,-0.5880869457760127
2023-04-24 00:40:00,-146.83326667199884,7.333,72.7278005,6841319.3100000005,-48.57434365028166,A,-23.6621949,8.970011350545974,-140.04322663753192,87.41906494620889,-43.13452121746377,35.74675954712802,48.17340406871335,1.9936708390705462
2023-04-24 00:41:00,-146.81660133854837,7.333,72.6950231,6841731.86,-39.960842586733634,A,-27.4915065,1.9442307518766029,-127.07337215420557,90.08688964667363,-36.3291825357519,35.554269333431876,52.87020749063049,5.411605726229027
2023-04-24 00:42:00,-146.79993600509792,7.333,72.6779404,6842108.43,-31.375788531069702,A,-31.319720699999998,-6.226490202061541,-109.34815132203039,92.84700644309942,-31.223764589864004,39.1627723670299,58.27571885606358,11.496095080146915
2023-04-24 00:43:00,-146.78327067169113,7.333,72.6806545,6842449.78,-25.216317331476603,A,-35.1467569,-16.851321002053737,-86.63277099347033,99.93082648914242,-26.113784952998685,48.91383069406402,68.88810810535688,20.845993263639684
2023-04-24 00:44:00,-146.76660533824068,7.333,72.7083816,6842757.01,-26.506788083752326,A,-38.972513899999996,-33.53008775773196,-62.85120482399179,110.5397807852587,-16.818445382275968,61.86459092526093,83.4872002692864,35.722263457471854
2023-04-24 00:45:00,-146.74994000479023,7.333,72.76791829999999,6843031.5,-39.503908522136044,A,-42.796858199999996,-59.35768332314183,-28.737598862888262,134.70214298071733,1.3168441367524792,86.19378862703343,110.95915508843609,58.831284707193845
2023-04-24 00:46:00,-146.73327467133976,7.333,72.8683504,6843274.82,-55.32224767437583,A,-46.619608,-86.7014697395498,46.26976463896972,254.23811876100808,3.997885190474335,150.97161594316822,232.25020431870507,66.70233313539939
2023-04-24 00:47:00,-146.71660933793297,7.333,73.0221677,6843488.67,-10.432083110245003,A,-50.440506799999994,-55.201052257405536,483.1091928570886,899.0329036596777,-124.32130385451455,579.3305447489429,879.7136337817046,-53.28627023518493
