Timestamp,Radius,Kp,Latitude,Longitude,F_res_CHAOS,Dst,F_res_IGRF,Spacecraft,B_NEC_res_IGRF_N,B_NEC_res_IGRF_E,B_NEC_res_IGRF_C,B_NEC_res_CHAOS_N,B_NEC_res_CHAOS_E,B_NEC_res_CHAOS_C
2024-05-14 00:00:00,6839185.49,2.333,87.33773269999999,-168.8659362,-82.37672894788557,-54.5,-30.769516096021107,A,-120.03890623638507,-150.06732351298757,-31.15167221253796,-80.00155462118653,-147.59986869684064,-82.8371217048043
2024-05-14 00:01:00,6839180.11,2.333,85.41025049999999,-112.43900099999999,-54.41609286000312,-54.44999199868652,3.489279877008812,A,97.35119967773744,115.29331505022236,3.399760447908193,108.93467290133015,149.05732135774753,-54.261722961491614
2024-05-14 00:02:00,6839243.76,2.333,81.97139109999999,-96.5555328,-11.770286882296205,-54.39998399750403,31.72334230582055,A,-39.78097874048649,71.77487234320097,34.128621999734605,-42.78949815065721,102.72803683702705,-8.791145916511596
2024-05-14 00:03:00,6839375.66,2.333,78.2839666,-90.51946579999999,10.365052547036612,-54.34997599619056,44.80019082988292,A,-140.98131266122414,131.8354996105636,53.79638704196259,-135.2493232363206,156.76339340860181,19.543630121399474
2024-05-14 00:04:00,6839574.4,2.333,74.5247011,-87.4843155,7.778577541226696,-54.29996799487708,42.33537555557268,A,-72.01652199770524,-55.575071600380625,45.98022616146045,-58.0615177573045,-31.041311723925674,10.976785028731683
2024-05-14 00:05:00,6839837.91,2.333,70.7356739,-85.7134675,-7.977720401177066,-54.2499599935636,31.800392221317452,A,32.20800840577249,-92.15415883087462,26.608417290030047,51.92180348551483,-68.07975424913957,-14.476233530520403
2024-05-14 00:06:00,6840163.63,2.333,66.9316256,-84.5878165,-16.005016867427912,-54.19995199238111,25.112234385036572,A,-32.11585297883266,-81.15188278340634,26.693039592704736,-12.39663595368711,-56.115337840785514,-16.285289861225465
2024-05-14 00:07:00,6840548.37,2.333,63.1190207,-83.83432719999999,-8.337507598080265,-54.14994399106763,30.102559482314973,A,-88.19778613701055,20.590328677016032,44.03330243236269,-65.32155321419486,43.257985461460976,2.510248124250211
2024-05-14 00:08:00,6840988.350000001,2.333,59.301141599999994,-83.3144097,3.309913652272371,-54.09993598975416,40.737515115244605,A,-46.98170057265634,-9.11755552620889,49.72709867294179,-22.44909653841205,8.826046286142855,7.800253009372682
2024-05-14 00:09:00,6841479.2,2.333,55.4798384,-82.9503551,8.625989166153886,-54.04992798844068,39.91868926023017,A,-39.8063130610808,-30.068269708181788,48.621206264979264,-16.014282957692558,-15.251692962477819,11.819422387401573
2024-05-14 00:10:00,6842016.100000001,2.333,51.6562396,-82.6952309,6.885731230533565,-53.99991998725819,26.279859990769182,A,-37.707856874987556,-21.677977427394126,36.35135528560204,-8.819247781682861,-7.843403424366443,9.16385332185746
2024-05-14 00:11:00,6842593.76,2.333,47.831078899999994,-82.5190049,5.512293126965233,-53.94991198594471,15.291010864144482,A,-51.26119170006314,-16.435518778998585,31.362572675694537,-8.634122318182563,-2.076731978997941,8.395521293765341
2024-05-14 00:12:00,6843206.600000001,2.333,44.0048598,-82.40154439999999,5.2505720245608245,-53.89990398463123,11.718370027454512,A,-60.29923874446649,-12.45166350193017,33.83932561312395,-8.182981936233773,1.6589733550194978,8.589436060443404
2024-05-14 00:13:00,6843848.93,2.333,40.1779437,-82.32882239999999,5.418063979304861,-53.84989598331776,5.380905409248953,A,-68.3182076985795,-9.217230329463746,34.13923557262751,-5.698567583071053,2.8264945024070585,8.34826495499874
2024-05-14 00:14:00,6844514.91,2.333,36.3506,-82.29073919999999,5.276149499812163,-53.79988798213527,6.745836236987088,A,-73.16853120810629,-10.331252511527964,42.232351756538264,-5.815313838138536,2.653370011697689,8.594256600270455
2024-05-14 00:15:00,6845198.7,2.333,32.5230369,-82.27980939999999,5.0667654658755055,-53.74987998082179,-4.092656804990838,A,-78.00557084147658,-5.2432690267662565,38.10867323845741,-4.273434305425326,1.5609694577713071,7.933452178425796
2024-05-14 00:16:00,6845894.53,2.333,28.6954204,-82.2903377,4.0135586258693365,-53.69987197950831,-9.010791617969517,A,-88.6402917299929,-1.7729983506806093,45.385545886547334,-3.817547363232734,0.6728007524709483,6.871830166888685
2024-05-14 00:17:00,6846596.7,2.333,24.8678861,-82.31788209999999,2.586740288650617,-53.64986397819483,-11.471847860593698,A,-92.80780776699976,1.0486074851817193,53.38370501866302,-4.274566033174779,1.1382344065564212,5.95714377292461
2024-05-14 00:18:00,6847299.71,2.333,21.0405482,-82.3588939,0.7909799209373887,-53.59985597688136,-16.535309499147843,A,-93.25753347684076,-2.103955656790049,56.593230681231944,-5.46129214859684,0.07868792097133337,5.196792120532336
2024-05-14 00:19:00,6847998.25,2.333,17.2135043,-82.41046879999999,-0.9579400948678085,-53.54984797569887,-26.569870274921414,A,-96.75092601362849,-4.1795265049020145,57.13844130916914,-5.636644567013718,0.4426069969551918,3.709630104498501
2024-05-14 00:20:00,6848687.25,2.333,13.3868403,-82.4701693,-2.805289487227128,-53.49983997438539,-34.05097354071768,A,-100.22278074848145,-6.940796129683122,63.212370150413335,-6.717930700910074,0.39818432707897955,2.9900238865448046
2024-05-14 00:21:00,6849362.0,2.333,9.5606336,-82.5358928,-4.144496826422255,-53.44983197307191,-39.21101003478179,A,-98.20489007561264,-9.210735755981432,68.83368201886333,-7.05307877449377,-0.6226190728868914,2.1412234183899272
2024-05-14 00:22:00,6850018.26,2.333,5.7349543999999995,-82.605772,-4.977175145158981,-53.39982397175843,-45.36111249688838,A,-92.24274224358305,-9.99835879072225,68.41642880245854,-6.411688156986202,-1.9024723958511913,0.5781300058515626
2024-05-14 00:23:00,6850652.390000001,2.333,1.9098673,-82.6780958,-5.929811066980619,-53.349815970575946,-56.5618060825218,A,-91.14904133049276,-11.966434663179598,65.437171001975,-6.681318394406844,-3.520328850923306,-0.44705026369774714
2024-05-14 00:24:00,6851261.29,2.333,-1.9145680999999999,-82.75124319999999,-6.401732383306808,-53.29980796926247,-65.63721767936295,A,-89.46993525046128,-15.724320186043542,65.78205469343993,-6.7411501030983345,-7.445279596989394,-1.2607101876928937
2024-05-14 00:25:00,6851842.390000001,2.333,-5.7382960999999995,-82.8236235,-7.980759018286335,-53.24979996794899,-73.74034803629547,A,-86.8781225038656,-17.109460598444457,65.33631581536156,-8.191301663653576,-8.284632607639708,-1.1630906384334594
2024-05-14 00:26:00,6852393.62,2.333,-9.561264099999999,-82.8936197,-9.785440142477455,-53.19979196663551,-81.147552070448,A,-84.61669484238882,-18.120592320195385,65.11990021825545,-9.982047775025421,-8.764149433032884,0.050932237288634497
2024-05-14 00:27:00,6852913.37,2.333,-13.383421,-82.9595283,-10.864738577969547,-53.14978396545302,-85.48206987776939,A,-80.46774830674258,-17.074309612555567,66.00484316332313,-10.720409793753788,-7.5515435895312635,3.0021970372520173
2024-05-14 00:28:00,6853400.5,2.333,-17.2047161,-83.01949359999999,-11.007816615030606,-53.09977596413954,-85.49641101623274,A,-73.66840539187615,-14.237726486474912,64.8278659495686,-10.045799401228578,-5.421289295287465,5.840439454895204
2024-05-14 00:29:00,6853854.2700000005,2.333,-21.0250968,-83.0714291,-10.694748536534462,-53.04976796282607,-82.28605932780192,A,-66.2378710910998,-12.974781853867853,59.96605713747067,-8.656277696511097,-4.587975371018047,7.523275066134374
2024-05-14 00:30:00,6854274.43,2.333,-24.8445069,-83.11291899999999,-6.980790764831909,-53.00015998725518,-74.03708398802337,A,-57.712967009312706,-13.336356591614503,49.92905883822641,-5.2361463875822665,-5.291523080609522,4.657023420131736
2024-05-14 00:31:00,6854661.16,2.333,-28.6628838,-83.1410898,-4.391050534773967,-53.033490654068785,-64.71520929788676,A,-52.89312284909829,-12.625140210843256,36.077135929976066,-4.9034034939686535,-5.313820918679539,-0.4416081968556682
2024-05-14 00:32:00,6855015.0600000005,2.333,-32.480154399999996,-83.1524357,-4.167506449379289,-53.066821320969694,-56.56088998898849,A,-50.82652935830993,-11.747261232359506,24.56756452505215,-5.995314754814899,-4.978100863601412,-2.0728761807276896
2024-05-14 00:33:00,6855337.11,2.333,-36.2962303,-83.1425751,-3.492745821880817,-53.100151987870596,-48.13068152147025,A,-49.11950943424745,-10.400998639537647,15.041207645395843,-6.206028153086663,-3.8910815322237795,-2.601906191845046
