Timestamp,Radius,Kp,Latitude,Longitude,F_res_CHAOS,Dst,F_res_IGRF,Spacecraft,B_NEC_res_IGRF_N,B_NEC_res_IGRF_E,B_NEC_res_IGRF_C,B_NEC_res_CHAOS_N,B_NEC_res_CHAOS_E,B_NEC_res_CHAOS_C
2024-05-11 00:00:00,6840855.57,8.667,62.6432595,-77.9350633,-186.61423864451353,-320.0,-115.9068047339897,A,166.96975305576416,144.51039121167787,-137.5170699144801,261.2309704177442,170.66105935439555,-222.75315261219657
2024-05-11 00:01:00,6841299.01,8.667,58.8250813,-77.4379648,-188.31960039644036,-320.06667733508465,-121.64502889625874,A,-43.86392224978226,278.7092864751278,-101.96341983143066,67.16761778722866,299.54625778581135,-190.38948494223587
2024-05-11 00:02:00,6841792.71,8.667,55.0036467,-77.08957749999999,-199.06475689356012,-320.1333546699946,-145.7088456315396,A,-122.56422536790888,179.86556922243108,-111.15728093215876,-0.23673795513605,197.1855087430763,-193.7409318027785
2024-05-11 00:03:00,6842331.83,8.667,51.1800219,-76.8456405,-162.1772025705577,-320.20003200507927,-135.52702270778536,A,-253.10917117390636,426.7614453595902,-46.260000685055275,-111.46299396741415,442.93967410126334,-112.5467013831003
2024-05-11 00:04:00,6842911.100000001,8.667,47.3549052,-76.6776509,-69.44716082748346,-320.2667093401639,-66.0980425521193,A,-138.78142747885067,880.6385361043938,25.38228604607866,30.456367152357416,895.3954197863361,-32.74078265714343
2024-05-11 00:05:00,6843524.94,8.667,43.528778599999995,-76.5664018,40.2967100906244,-320.33338667524856,26.21151502444991,A,-368.7764927807766,156.62857313724544,179.29303497645742,-174.72952621885634,170.14221298752318,121.2252242595714
2024-05-11 00:06:00,6844167.65,8.667,39.7019899,-76.4984526,51.90194378383603,-320.40006401015853,20.251450749798096,A,-277.64779684163295,9.228437776965166,145.2983571896184,-63.69476507222316,20.772375531006674,86.45452828517591
2024-05-11 00:07:00,6844833.45,8.667,35.8748005,-76.4640892,34.62945454077999,-320.4667413452432,-16.573790607973933,A,-286.35271884402755,-71.94208953649877,119.98247947222262,-52.825651741477486,-60.857077701677554,60.096790399555175
2024-05-11 00:08:00,6845516.640000001,8.667,32.047412699999995,-76.4560877,18.412434350037074,-320.53341868032777,-52.8498831292527,A,-307.01424292914817,-82.41148738155925,108.63422069610169,-55.96535777435565,-70.69548181258415,46.60109213148098
2024-05-11 00:09:00,6846211.54,8.667,28.219988299999997,-76.46893399999999,8.505636158122797,-320.6000960154124,-84.43072763657983,A,-326.84699576379717,-76.3629487002845,107.08697831637619,-57.146868118034035,-62.163944944201376,41.22034967476793
2024-05-11 00:10:00,6846912.53,8.667,24.3926597,-76.49831429999999,-0.9579623669269495,-320.66677335032244,-111.95819971903984,A,-341.3299588883783,-77.96932134914505,109.69611200469808,-58.09961463282161,-62.875559116331715,35.43701092657284
2024-05-11 00:11:00,6847614.0600000005,8.667,20.5655388,-76.5407726,-11.14505018051932,-320.73345068540704,-142.39858425602142,A,-350.3505523283675,-69.87366131485669,108.80694097117885,-61.95232566249251,-57.837709679530235,31.886840256243886
2024-05-11 00:12:00,6848310.8100000005,8.667,16.7387221,-76.5934711,-16.566496765979537,-320.8001280204917,-176.4575420543406,A,-358.76666802224645,-60.29558281040272,105.49349532838824,-61.75382912175337,-47.55511506784296,32.45244181356975
2024-05-11 00:13:00,6848997.79,8.667,12.9122945,-76.6540199,-24.449390476958797,-320.86680535557633,-212.61632785435722,A,-373.2689653757843,-54.00204291489854,108.53410263125261,-67.64588578875555,-39.222113057145634,36.999538617128565
2024-05-11 00:14:00,6849670.37,8.667,9.086331999999999,-76.7203511,-33.088926290420204,-320.9334826904863,-247.4074953418858,A,-383.35853828152904,-49.2479616396663,112.1264612015857,-71.20488299733188,-33.16488743644686,39.031592486566296
2024-05-11 00:15:00,6850324.25,8.667,5.2609029,-76.7906209,-40.37852590109105,-321.00016002557095,-278.5118020806549,A,-384.03013715799534,-47.755331806022696,109.97187366572871,-70.930312749304,-32.050884493050944,38.26159750241095
2024-05-11 00:16:00,6850955.58,8.667,1.4360716,-76.8631328,-46.69827711659673,-321.0668373606556,-309.7103413765035,A,-383.02746236094754,-40.749048027909794,102.71434535355911,-67.62536632483898,-26.198361539675716,34.09302420842869
2024-05-11 00:17:00,6851561.19,8.667,-2.3881021,-76.9362727,-52.00725498844622,-321.13351469574025,-333.87197442949036,A,-377.83843463579615,-39.99567038300279,91.37132973905955,-63.82772365626079,-24.694168633660865,25.5058892515317
