Timestamp,Radius,Kp,Latitude,Longitude,F_res_CHAOS,Dst,F_res_IGRF,Spacecraft,B_NEC_res_IGRF_N,B_NEC_res_IGRF_E,B_NEC_res_IGRF_C,B_NEC_res_CHAOS_N,B_NEC_res_CHAOS_E,B_NEC_res_CHAOS_C
2024-05-15 00:00:00,6853723.22,0.667,-21.098339799999998,-77.1355547,-7.667446705127077,-50.5,-74.38915493577952,A,-61.08316617254604,-16.91542324580292,52.53843440953824,-5.517177373487357,-2.4528764919887536,7.9088546949215015
2024-05-15 00:01:00,6854149.9,0.667,-24.9178705,-77.1768484,-3.7236468943883665,-50.48333066622884,-65.15092028822983,A,-51.88556390859958,-17.41142506133889,42.65920815805839,-1.5528041817924532,-3.373723590264092,5.654992026314176
2024-05-15 00:02:00,6854543.4,0.667,-28.736358199999998,-77.2047633,0.030992258587502874,-50.466661332501346,-55.53459526092047,A,-48.761536702026206,-16.205336313557723,25.374350510774093,-1.71212467857913,-2.6004070479265238,-3.1113310689142963
2024-05-15 00:03:00,6854904.29,0.667,-32.5537296,-77.2157799,0.24252555417479016,-50.449991998730184,-49.472127102857485,A,-45.54721927938954,-16.3122199320826,19.50921039320201,-0.9737833678918832,-4.349623582962295,-2.256471066544691
2024-05-15 00:04:00,6855233.51,0.667,-36.369895899999996,-77.20549729999999,0.6890288578579202,-50.43332266495903,-41.13101691324482,A,-42.89289337347327,-15.097296721578232,10.862359136917803,-0.9968420356235583,-5.3821149055568185,-2.8957287796019955
2024-05-15 00:05:00,6855532.25,0.667,-40.1847438,-77.16827909999999,1.8501980430955882,-50.41665333118787,-32.87044439852616,A,-41.6175778624347,-12.267329722404156,2.2716539832654234,-1.3063370794534421,-4.118714237010408,-4.572096395906556
2024-05-15 00:06:00,6855801.95,0.667,-43.998123899999996,-77.09672809999999,2.5461868330785364,-50.39998399746037,-25.110574374251883,A,-39.25582497621508,-10.825642556915227,-3.8402079512343334,-0.7126618069632968,-3.9257012646744442,-4.663292857007036
2024-05-15 00:07:00,6856044.2,0.667,-47.8098311,-76.9808786,3.3544863854585856,-50.38331466368921,-17.390850066021812,A,-37.12763125230413,-8.486362408539662,-9.631901553631906,-0.365583906921529,-2.338920784316997,-4.930369509642333
2024-05-15 00:08:00,6856260.75,0.667,-51.619574899999996,-76.8069141,3.9139569522012607,-50.36664532991805,-11.400203638870153,A,-35.25218267375021,-9.260635984079272,-13.874391930305137,0.2403714396405121,-2.6119518697796593,-5.111192676980863
2024-05-15 00:09:00,6856453.48,0.667,-55.426929699999995,-76.5550442,4.784010589850368,-50.349975996146895,-5.975309794546774,A,-32.64904345593823,-9.643083694638335,-16.770684093124146,0.22097895662955125,-2.02109449308864,-5.9485885976937425
2024-05-15 00:10:00,6856624.2700000005,0.667,-59.2312485,-76.1958192,6.073184401757317,-50.333306662419396,1.1969642993426532,A,-27.142159971124784,-11.515994560784748,-20.376918842011946,1.2682125266001094,-1.9826609357069174,-6.694338920893642
2024-05-15 00:11:00,6856774.94,0.667,-63.0315034,-75.6833556,7.056541085228673,-50.316637328648234,8.9672183271432,A,-22.130344863335267,-13.60402284761767,-25.394635560773168,1.2541756374193938,-1.2501879331193777,-7.638614645427879
