Timestamp,Radius,Kp,Latitude,Longitude,F_res_CHAOS,Dst,F_res_IGRF,Spacecraft,B_NEC_res_IGRF_N,B_NEC_res_IGRF_E,B_NEC_res_IGRF_C,B_NEC_res_CHAOS_N,B_NEC_res_CHAOS_E,B_NEC_res_CHAOS_C
2024-05-12 00:00:00,6856210.98,7.667,-48.043938399999995,-71.1641568,-23800.008069572774,-168.5,-23854.10254765585,A,-119.23637415292433,-2.3018641550424945,-39.18364426695189,0.9366518912884203,1.3642552920823618,-8.02428188954218
2024-05-12 00:01:00,6856422.73,7.667,-51.8534286,-70.9861212,7.274393522806349,-168.18328265834796,-32.228130454343045,A,-109.62615089089923,-3.3501003693863822,-43.85392476487323,3.293596606596111,0.6879755330064654,-6.599802193184587
2024-05-12 00:02:00,6856610.73,7.667,-55.6605023,-70.7287159,8.62496438324888,-167.86656531752556,-17.509529086870316,A,-99.85398545070711,-7.314058674382068,-49.29430056549609,5.0556300191110495,-1.6954761258862163,-7.313891294077621
2024-05-12 00:03:00,6856776.86,7.667,-59.4644949,-70.3617273,14.810528678466653,-167.54984797587352,3.080305643954489,A,-85.27237963117841,-7.178820683891445,-58.840373010320036,9.40288976751981,0.9632502536378524,-11.554459979539388
2024-05-12 00:04:00,6856922.890000001,7.667,-63.264347799999996,-69.8379349,20.230061492027744,-167.23313063422148,23.926949275544757,A,-75.48742281943305,-5.231356793771738,-72.12059752938876,8.983330910654331,6.0496300943959795,-17.459586147720984
2024-05-12 00:05:00,6857050.53,7.667,-67.0582786,-69.0791483,21.257129114554118,-166.91641329256947,40.73795341582445,A,-69.31892496209912,-6.471719109669721,-83.4564400300078,6.165637086751303,6.301168179194974,-19.96646412629343
2024-05-12 00:06:00,6857161.33,7.667,-70.843066,-67.9459086,18.354123692515714,-166.59969595174704,52.361791341034404,A,-65.99280291116156,-25.093366198211697,-93.69140704302845,1.9088639125147893,-13.01273698042678,-21.893938503610116
2024-05-12 00:07:00,6857256.73,7.667,-74.6122883,-66.16344769999999,5.963153503391368,-166.282978610095,50.58634848232032,A,-77.86833653096073,-38.962655114661175,-94.96598199351138,-13.395823252591072,-28.06042926041573,-16.883719970312086
2024-05-12 00:08:00,6857338.0600000005,7.667,-78.3511956,-63.1087068,-18.16607166869653,-165.966261268443,31.341484727825446,A,-113.62954239202008,-162.9188794561651,-102.10125841450645,-51.76520363410782,-153.628494800696,-23.198405383831414
2024-05-12 00:09:00,6857406.37,7.667,-82.0175185,-57.0342631,-17.253935874716262,-165.64954392679095,34.200995291590516,A,-54.51621045434695,16.125274175897175,-54.270905159879476,3.0884119932925387,22.96074872430745,22.35793363671837
2024-05-12 00:10:00,6857462.350000001,7.667,-85.433554,-41.060631,4.361041791817115,-165.33282658596852,56.48839556798339,A,-11.309324145126084,43.90110990843755,-61.95723405484023,40.598373150984116,39.0408804244546,11.117752596197533
2024-05-12 00:11:00,6857506.24,7.667,-87.3376115,15.3343925,25.95161931459006,-165.0161092443165,77.35923408381495,A,35.739710223469956,3.8252909746897785,-74.12116867743316,59.99654802513578,-32.16279233381647,-6.308950633138011
2024-05-12 00:12:00,6857537.98,7.667,-85.264404,68.7429542,44.03430803007359,-164.69939190266447,95.99277532461565,A,10.693354389386286,-76.028953663621,-77.84649160507252,3.5123207045107847,-107.4107700310542,-14.113032775538159
2024-05-12 00:13:00,6857557.08,7.667,-81.82289109999999,83.7440215,61.536488615267444,-164.38267456101244,110.71369935983967,A,-27.656021089753267,-81.94469548858615,-91.0199938402584,-32.437718168150695,-105.35027029198864,-33.45217800686805
2024-05-12 00:14:00,6857562.75,7.667,-78.1506192,89.564514,73.9836730983152,-164.06595722019,119.39179141671775,A,0.6971216022434419,-67.03737461797937,-106.96750184966368,9.758506229828981,-86.87071558012394,-55.94941823269619
2024-05-12 00:15:00,6857553.98,7.667,-74.4096971,92.5225107,77.47456792641606,-163.749239878538,126.46548918865301,A,-16.70930684072664,-37.98422672845663,-120.31668446885305,8.718012644081227,-58.60061730109919,-66.7391335023276
2024-05-12 00:16:00,6857529.5600000005,7.667,-70.6397442,94.2586766,86.73127620090236,-163.43252253688595,133.83909015682002,A,100.34868685940728,-111.67514086562551,-116.064431220002,134.73816366982578,-133.8162565658331,-64.26368052131875
2024-05-12 00:17:00,6857487.98,7.667,-66.85479409999999,95.36635539999999,92.8914864254184,-163.11580519523395,136.8694581732634,A,31.108421307744166,17.05924543974652,-142.9857190772018,80.55392972205765,-6.580723084129204,-93.62433036600851
