Timestamp,Radius,Kp,Latitude,Longitude,F_res_CHAOS,Dst,F_res_IGRF,Spacecraft,B_NEC_res_IGRF_N,B_NEC_res_IGRF_E,B_NEC_res_IGRF_C,B_NEC_res_CHAOS_N,B_NEC_res_CHAOS_E,B_NEC_res_CHAOS_C
2024-05-08 00:00:00,6845273.87,1.333,34.4390152,-70.5704141,3.864235715867835,-6.5,-12.713808081905881,A,-44.44004284726907,0.7890512030935497,10.285427526756393,-3.207710725138895,8.583445522587681,7.158169293823448
2024-05-08 00:01:00,6845962.47,1.333,30.6117602,-70.570898,3.725978689195472,-6.483330666228841,-13.601208905456588,A,-46.9948565973682,0.604744700597621,14.05005747371979,-1.583832742566301,8.333692349889589,6.562361711909034
2024-05-08 00:02:00,6846660.69,1.333,26.784523,-70.59048159999999,3.3850122611620463,-6.466661332501344,-14.436002213755273,A,-49.60048111431388,-1.6295540564474322,18.322474749445973,-0.4191701991549053,7.6421296452631395,5.671956056114141
2024-05-08 00:03:00,6847363.01,1.333,22.9574277,-70.62520909999999,2.5657068140099,-6.4499919987301855,-13.796621940298792,A,-52.24636432038824,-5.25344752742285,25.307607886832557,0.4623955905844923,7.399992839793413,4.218955949516385
2024-05-08 00:04:00,6848064.0200000005,1.333,19.1305796,-70.6718825,1.4965764094158658,-6.433322664959026,-8.812474570630002,A,-49.14859194321252,-6.70842420328654,34.79543427437602,0.06468791282532038,7.601587730110623,3.5059891687487834
2024-05-08 00:05:00,6848758.53,1.333,15.30407,-70.7278515,1.0947230830461194,-6.416653331187867,-10.863465016205737,A,-46.753162364231684,-7.941167282567221,35.81526517274688,0.2922849433707597,6.450835464052034,2.8095915442318073
2024-05-08 00:06:00,6849441.63,1.333,11.4779799,-70.7908611,0.45186518992704805,-6.39998399746037,-14.919866509393614,A,-46.87399926971557,-9.326836603273932,37.15486224786582,0.2026496506186959,6.635163180974814,2.311966177505383
2024-05-08 00:07:00,6850108.7700000005,1.333,7.6523819,-70.85893899999999,-0.4968543109825987,-6.383314663689211,-19.96268638566835,A,-48.131742643057805,-11.917694315528024,38.974548926518764,-0.4295320035307668,4.810274964800101,1.2981122910896374
2024-05-08 00:08:00,6850755.79,1.333,3.8273424,-70.9303068,-1.6228010007325793,-6.366645329918052,-23.008129426001688,A,-46.76491252226333,-11.732857516168679,42.63979669652872,-0.9961929722921923,3.5322285658135115,-0.3180972806967475
2024-05-08 00:09:00,6851379.07,1.333,0.0029235999999999997,-71.00330799999999,-2.2003640996590548,-6.349975996146893,-24.383649383020384,A,-42.626099658918974,-13.328502084353204,44.97472277130237,-1.4839824748305546,2.0721758223039615,-1.321475661419754
2024-05-08 00:10:00,6851975.53,1.333,-3.8208168999999996,-71.07634469999999,-2.751316156001849,-6.333306662419396,-25.02596337400246,A,-36.846910638651025,-14.583864198331412,44.5073130111432,-2.4120021743037796,0.9473876029674102,-0.9327285187600864
2024-05-08 00:11:00,6852542.72,1.333,-7.6438251,-71.1478205,-3.6036912789568305,-6.316637328648237,-30.631106224791438,A,-35.97736600759163,-14.032512607397166,40.35887946264188,-3.2011670260581013,1.7589969515911434,-0.8800043615706272
2024-05-08 00:12:00,6853078.63,1.333,-11.46605,-71.21608309999999,-4.989849961930304,-6.299967994877077,-35.37869591348863,A,-35.31556766542417,-13.070624694997605,42.12010249165121,-4.487914447243384,3.087698743150213,0.20100569197677487
2024-05-08 00:13:00,6853581.68,1.333,-15.287441099999999,-71.27936249999999,-5.993916304814775,-6.283298661105919,-36.60200402492774,A,-31.599934167632455,-12.740574817743436,42.20889971956467,-5.4464850223157555,2.8689881475784205,1.53163153655305
2024-05-08 00:14:00,6854050.890000001,1.333,-19.1079454,-71.3356984,-5.188652467786596,-6.266629327378422,-34.732884793615085,A,-25.438214942241757,-12.702609109537207,41.54608638826903,-4.287058235655422,2.469395443254598,3.08556732528632
2024-05-08 00:15:00,6854486.0200000005,1.333,-22.9275088,-71.38285359999999,-2.3063864629766613,-6.249959993607263,-28.856401329623623,A,-16.923122059874004,-11.853017542384123,36.884426560503016,-1.1028515979487565,2.3885911096913333,2.9762397176709783
2024-05-08 00:16:00,6854887.21,1.333,-26.7460733,-71.418204,0.4636570574075449,-6.233290659836103,-22.485412036108755,A,-11.761167888260388,-11.743304090463425,26.711245308040816,0.34473579362384044,1.2445650894807159,-0.4748168240475934
2024-05-08 00:17:00,6855254.87,1.333,-30.5635725,-71.4385884,0.7760693090676796,-6.216621326064944,-20.005761824995716,A,-12.28403474917286,-9.257315603925264,17.902116846629724,-0.8201097554738226,2.125045667155689,-2.7751780817761755
2024-05-08 00:18:00,6855589.82,1.333,-34.3799267,-71.4401041,0.6373816065461142,-6.199951992293785,-18.700483755674213,A,-11.930222180035344,-7.008803157788691,14.97129186912025,-1.2988427896179928,2.247480944828169,-2.667233077932906
2024-05-08 00:19:00,6855893.19,1.333,-38.1950375,-71.4178149,0.788207835303183,-6.183282658566289,-16.066753475410223,A,-10.658185258997037,-4.436379149051163,11.91205024417468,-1.538287978120934,2.8272859752572685,-2.7705439705932804
2024-05-08 00:20:00,6856166.38,1.333,-42.0087768,-71.3653253,1.041803508920566,-6.166613324795129,-12.941776380499505,A,-9.815120056231535,-3.50028773391341,8.16288166540835,-2.2069811584369745,2.0646166266642467,-3.526750958044431
2024-05-08 00:21:00,6856410.99,1.333,-45.820971799999995,-71.2741384,1.69705894440267,-6.14994399102397,-9.539234423733433,A,-8.397866216377224,-2.996148280462421,4.947524762181274,-1.819989378340324,1.8425129917859522,-3.729138791542937
2024-05-08 00:22:00,6856628.79,1.333,-49.631382099999996,-71.1326534,2.328226981462649,-6.1332746572528105,-6.1297418476278835,A,-6.938790102576604,-3.3808797752813007,1.7195803163122036,-1.6071668819895422,1.455520812058694,-4.237691230344353
2024-05-08 00:23:00,6856821.7,1.333,-53.439661,-70.9245438,2.8320461270377564,-6.116605323525315,-3.309424241499073,A,-6.389311325261588,-3.932447913731721,-1.2698672057958902,-1.7303885020883172,1.8605893249805376,-4.635705660406529
2024-05-08 00:24:00,6856991.65,1.333,-57.245292,-70.6260126,3.6205820142640732,-6.099935989754155,-0.2877626444933412,A,-4.204748423982892,-6.047627343663407,-3.4924940496275667,-1.672086753165786,1.8724222435057527,-5.260299123921868
2024-05-08 00:25:00,6857140.5200000005,1.333,-61.0474733,-70.2009048,4.2778936992253875,-6.083266655982996,4.409761606173561,A,-0.998180961005346,-9.250806323893812,-7.418701504928322,-1.4998676507311757,1.7965051368773857,-5.714760492759524
2024-05-08 00:26:00,6857270.09,1.333,-64.84489959999999,-69.5914327,4.486046441215876,-6.066597322211837,10.031000574039354,A,-0.33807814060310193,-12.053295441121008,-13.926711070471356,-2.8884931068187143,2.0493520439113126,-6.519921725477616
2024-05-08 00:27:00,6857382.05,1.333,-68.6353139,-68.69914039999999,4.316545053799928,-6.04992798848434,15.621390436244837,A,-0.9721044042562426,-12.349226617390741,-20.36707049731558,-3.88757316549345,2.521505336426344,-6.49637991858981
2024-05-08 00:28:00,6857477.93,1.333,-72.4144834,-67.34168559999999,4.133289296289149,-6.0332586547131815,20.22829621139681,A,-3.215394600045329,-10.52689705056946,-25.76986628423765,-3.907223624913968,3.9790397072019914,-5.7867822539265035
2024-05-08 00:29:00,6857559.18,1.333,-76.17351839999999,-65.1405592,3.5526055264490424,-6.016589320942022,19.772706693773216,A,-10.494426290320916,-9.431123386287254,-27.457033698941814,-5.015282246400602,4.606330305819938,-5.262361469693133
2024-05-08 00:30:00,6857627.05,1.333,-79.8903181,-61.1687112,1.036540624583722,-5.999680025489633,13.535295796893479,A,-17.48956164050469,-8.517697909121125,-22.382575188035844,-6.201570261462621,5.816897828816764,-2.6384610981767764
2024-05-08 00:31:00,6857682.5,1.333,-83.49258189999999,-52.487422099999996,-8.319761840255524,-5.933018691862429,-0.012464743267628364,A,-52.75836931890808,-86.9069663904761,-27.298353372905694,-36.538945858408624,-73.96495761986398,-11.403430776401365
2024-05-08 00:32:00,6857726.05,1.333,-86.5956439,-25.4190185,-13.415777488226013,-5.8663573580606165,-10.344521439481468,A,-48.866034818507615,-20.0178513493438,-4.620003864147293,-27.524185280046368,-16.94461942099224,5.661588997281797
