Timestamp,Radius,Kp,Latitude,Longitude,F_res_CHAOS,Dst,F_res_IGRF,Spacecraft,B_NEC_res_IGRF_N,B_NEC_res_IGRF_E,B_NEC_res_IGRF_C,B_NEC_res_CHAOS_N,B_NEC_res_CHAOS_E,B_NEC_res_CHAOS_C
2024-05-09 00:00:00,6857491.08,1.0,-75.74624349999999,-59.5528748,2.7462945106017287,5.0,18.691982873460802,A,-6.630103747747853,-12.829697172815031,-25.056903329234046,-4.3207655635214905,1.1733765242161098,-4.703101227445586
2024-05-09 00:01:00,6857560.54,1.0,-79.469966,-55.8677935,2.5505218075122684,5.033338667542319,14.671406388981268,A,-12.515521020908636,-11.511919343215595,-22.135534387256484,-4.106079509456322,2.6189738371895146,-4.060649273975287
2024-05-09 00:02:00,6857617.54,1.0,-83.0933486,-48.039693799999995,0.016831959335831925,5.066677334997311,7.128634779139247,A,-30.59780157482419,-66.3460350136711,-23.959990803508845,-16.109583944564292,-53.570434941734675,-10.053929855108436
2024-05-09 00:03:00,6857662.62,1.0,-86.30871289999999,-24.779875699999998,-2.900804459139181,5.10001600253963,-2.0844191046780907,A,-16.13809370191302,-5.569990301797361,-2.9743722757921205,3.7356916124954296,-1.3370560404459866,4.430672014867014
2024-05-09 00:04:00,6857695.99,1.0,-87.0589021,44.1847844,-0.9945554991281824,5.133354670081948,-4.933294681359257,A,-19.627441027969326,2.960284457882153,2.5359974737584707,-9.78724346513718,-11.995820942005594,3.7678355520838522
2024-05-09 00:05:00,6857717.49,1.0,-84.2751315,81.04794969999999,1.2720157906151144,5.166693337624267,-5.406940308843332,A,-1.3271667418489415,-10.889525557757224,8.625886054745934,-2.636121925160296,-25.055523422543047,5.649473569428665
2024-05-09 00:06:00,6857726.5600000005,1.0,-80.7264629,91.873829,7.246854643963161,5.20003200507926,-5.713201750841108,A,-18.151240972048072,-24.438786974502364,13.508041161279834,-19.946102693497778,-37.038376442294975,3.2888654800044606
2024-05-09 00:07:00,6857722.42,1.0,-77.02596369999999,96.5198934,7.071250010209042,5.233370672621578,-9.382883546699304,A,-11.542951579126566,0.7267006739548378,10.51147858035256,-7.137106312902233,-12.006380710015947,-4.049758832290536
2024-05-09 00:08:00,6857704.05,1.0,-73.2739824,99.0087851,7.035882255542674,5.266709340163897,-8.327326252925559,A,-11.80780979914698,4.021947137518509,8.514139149876428,-4.27236322482122,-11.802505565330648,-4.578147242216801
2024-05-09 00:09:00,6857670.2,1.0,-69.4986229,100.5138643,8.95540977595374,5.300048007706215,-8.030010513764864,A,-8.4921341617885,-4.138727418774579,9.3128277245778,0.44822403289526846,-20.173548907090662,-5.412070318132464
2024-05-09 00:10:00,6857619.33,1.0,-65.7106313,101.4914926,10.80334431364463,5.333386675161208,-6.8688396058787475,A,-14.870145162822269,-53.07538675227261,15.96516249205888,-3.5446118959152386,-72.76018851398385,1.2418240868646535
2024-05-09 00:11:00,6857549.73,1.0,-61.914960099999995,102.1545642,9.642413751629647,5.366725342703527,-9.542558247718262,A,-28.419341335672243,-54.69517049115075,17.3158038381589,-14.107657533239262,-80.4258780336313,2.2243806356636924
2024-05-09 00:12:00,6857459.53,1.0,-58.1141905,102.6154419,3.91568459168775,5.400064010245845,-13.604846387781436,A,-41.25709456923414,162.4734550033345,-11.320852975222806,-22.855293867095497,134.2206248074026,-23.903983013573452
2024-05-09 00:13:00,6857346.65,1.0,-54.309789699999996,102.93896319999999,2.044016896012181,5.433402677788163,-11.061817401576263,A,-19.803127513326217,23.3487208911356,6.1750612024989096,-1.3854725921137288,-6.751302323337768,-1.3432812132159597
2024-05-09 00:14:00,6857208.94,1.0,-50.5026478,103.1651606,2.2769927099870984,5.466741345243157,-9.156515346752713,A,-19.20796956533286,27.89387702367094,3.275733341288287,-3.266501367415003,-3.490527312960694,-2.3836480448881048
2024-05-09 00:15:00,6857044.32,1.0,-46.693332299999994,103.3201045,2.2449268133277656,5.5000800127854745,-9.37457546335645,A,-19.037766349292724,27.748338828458145,3.101888904449879,-5.279185032077294,-3.540656123079316,-2.8854865137691377
2024-05-09 00:16:00,6856850.76,1.0,-42.8822194,103.4215251,1.549216498809983,5.533418680327793,-11.98459008771897,A,-19.250121213584862,26.052914407755452,5.377436652088363,-7.680049748980309,-4.015680916836573,-3.010704886975873
2024-05-09 00:17:00,6856626.42,1.0,-39.0695674,103.4819266,0.9077315884569543,5.566757347870111,-17.955908712254313,A,-21.1707766499203,21.84603383184185,10.780329739980516,-9.444936683688866,-6.28635244514453,-3.172630185210437
2024-05-09 00:18:00,6856369.600000001,1.0,-35.2555589,103.51040809999999,0.6533763923289371,5.60009601541243,-23.04309345924412,A,-28.199245532860004,18.904079973366606,13.109281543438556,-11.097170751621888,-6.7463670578308665,-4.140822059242055
2024-05-09 00:19:00,6856078.83,1.0,-31.4403269,103.5137776,0.21673768102482427,5.633434682867423,-22.340412125719013,A,-30.103557527847443,20.66040750494585,10.193112973065581,-11.026185293409071,-7.1046484293410685,-4.474064559857652
2024-05-09 00:20:00,6855752.8,1.0,-27.623971599999997,103.4972609,-0.4695907380373683,5.666773350409741,-24.378284390266344,A,-29.05364929807547,26.216346847848172,11.274756240389252,-12.346843211384112,-4.569889791024252,-5.4684079959843075
2024-05-09 00:21:00,6855390.47,1.0,-23.806571899999998,103.46496739999999,-0.9802637309985585,5.70011201795206,-31.55568515669438,A,-30.530280909897556,31.58929697950248,17.16844016502,-10.819630136727937,-1.1633658592338634,-5.25879209778941
2024-05-09 00:22:00,6854991.21,1.0,-19.988192599999998,103.4202073,-1.6716225836644298,5.733450685494378,-35.84525873565144,A,-31.641633878065477,32.91761215399083,20.404403043918137,-7.19873323075808,-3.941598321639276,-2.7915188737788412
2024-05-09 00:23:00,6854554.79,1.0,-16.1688889,103.3657123,-2.7302166593144648,5.766789352949371,-41.04684035167884,A,-34.61519601958935,40.05287066097685,23.48508485221828,-5.017226659714652,-2.04315870576454,-0.3047445784759475
2024-05-09 00:24:00,6854081.38,1.0,-12.348709999999999,103.3037957,-4.273866399147664,5.80012802049169,-45.94689312775881,A,-41.078703934981604,47.56691946976315,22.55341899909763,-6.221245977303624,0.3354850510136771,0.02780052234447794
2024-05-09 00:25:00,6853571.48,1.0,-8.5277023,103.2364712,-6.069352826918475,5.833466688034008,-53.84338780266262,A,-47.8466489822531,54.355994339437984,25.376947822114744,-6.600017980235862,1.7690358107699353,1.9289961989161384
2024-05-09 00:26:00,6853026.12,1.0,-4.7059122,103.16554479999999,-8.604099358701205,5.866805355576327,-65.2421521786091,A,-62.283289593131485,62.057228466955905,21.38433698515837,-8.255784262615634,2.548989132910407,3.7614011428649974
2024-05-09 00:27:00,6852446.8100000005,1.0,-0.8833873,103.0926892,-9.958300344638701,5.90014402303132,-73.27507787005015,A,-73.83588356577093,73.0492558227566,9.905840463152344,-9.560367525304173,4.890032465771611,4.224458745768061
2024-05-09 00:28:00,6851835.73,1.0,2.9398220999999998,103.01950649999999,-10.95708872792602,5.933482690573638,-81.48187064346712,A,-83.53389678681924,80.20207453325571,-6.925448628844606,-10.769357337467227,5.589906091240721,4.795786738373863
2024-05-09 00:29:00,6851195.78,1.0,6.7636629,102.9475868,-13.295773917023325,5.966821358115957,-88.86234299084754,A,-88.4665262051094,87.5222151916953,-29.40096512540029,-13.648971338589035,6.907877712745801,3.75245316949443
2024-05-09 00:30:00,6850530.5,1.0,10.5880789,102.87856629999999,-10.74686397028563,6.000319974510367,-89.88662057888723,A,-81.91256615713792,88.46120332448976,-52.98911131880959,-11.457582224185899,3.3439319456668386,1.0094716224830336
2024-05-09 00:31:00,6849843.92,1.0,14.4130097,102.81418769999999,-8.734909832564881,6.066981308137571,-91.36916139831737,A,-73.77412435728183,85.77324819499029,-65.99108205395896,-11.302549468287907,-1.3155644017074337,5.149145995141225
2024-05-09 00:32:00,6849140.46,1.0,18.2383894,102.75636949999999,-7.513878476340324,6.1336426419393835,-91.07182425886276,A,-60.006821146529546,84.22287407948227,-81.76606068126421,-11.305495917444205,-2.306716838060538,5.1196963128404605
2024-05-09 00:33:00,6848424.9,1.0,22.064143899999998,102.7072901,-5.092424741575087,6.200303975741196,-85.7223743276918,A,-42.95854237963431,78.68705406494541,-87.48357830959867,-10.345556442400266,-5.874774532153765,5.766867755384737
2024-05-09 00:34:00,6847702.350000001,1.0,25.890189,102.6694946,-2.5903128898426075,6.266965309543009,-79.76750106940744,A,-27.43653617382006,76.51625875373736,-88.01453513378146,-9.027929296509683,-6.012900827653766,6.280620395249571
2024-05-09 00:35:00,6846978.15,1.0,29.716427,102.6460357,-0.9400007587391883,6.333626643170213,-73.47122355756437,A,-16.42674388708474,72.15318265573364,-82.84089082736318,-10.404347970492381,-9.708450940688977,8.429196745113586
2024-05-09 00:36:00,6846257.93,1.0,33.5427423,102.64066799999999,1.1274606182269054,6.400287976972026,-66.01429013216693,A,-4.669959548707993,63.41605598199942,-77.52048499603552,-10.497538111518224,-13.236114371433587,9.584048996410274
